tube_assembly_id,material_id,diameter,wall,length,num_bends,bend_radius,end_a_1x,end_a_2x,end_x_1x,end_x_2x,end_a,end_x,num_boss,num_bracket,other,component_id_1,quantity_1,component_id_2,quantity_2,component_id_3,quantity_3,component_id_4,quantity_4,component_id_5,quantity_5,component_id_6,quantity_6,component_id_7,quantity_7,component_id_8,quantity_8,comp_type_count,comp_total_count,tube_volume,spec1,spec2,spec3,spec4,spec5,spec6,spec7,spec8,spec9,spec10,spec_type_count
TA-20042,SP-0028,9.52,0.89,358.0,2,31.75,N,N,N,N,EF-003,EF-003,0,0,0,C-1621,2.0,C-1628,2.0,,,,,,,,,,,,,2,4.0,4541.920665213767,SP-0007,SP-0012,SP-0024,SP-0075,SP-0080,,,,,,5
TA-20043,SP-0029,15.88,0.89,361.0,2,31.75,N,N,Y,Y,EF-003,EF-003,0,0,0,C-1623,2.0,C-1630,2.0,,,,,,,,,,,,,2,4.0,7789.753578587622,SP-0007,SP-0012,SP-0024,SP-0075,SP-0080,,,,,,5
TA-20044,SP-0029,25.4,2.11,363.0,4,50.8,N,Y,N,N,EF-023,EF-003,0,0,0,C-1625,1.0,C-1632,1.0,C-0615,1.0,,,,,,,,,,,3,3.0,29289.957144519165,SP-0004,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,SP-0082,,,,7
TA-20045,SP-0029,25.4,2.11,363.0,2,50.8,N,Y,N,N,EF-023,EF-003,0,0,0,C-1625,1.0,C-1632,1.0,C-0615,1.0,,,,,,,,,,,3,3.0,29289.957144519165,SP-0004,SP-0007,SP-0012,SP-0024,SP-0075,SP-0080,,,,,6
TA-20046,SP-0029,25.4,2.11,285.0,5,50.8,N,N,N,N,EF-003,EF-023,0,0,0,C-1625,1.0,C-1632,1.0,C-0616,1.0,,,,,,,,,,,3,3.0,22996.24734487042,SP-0004,SP-0007,SP-0012,SP-0024,SP-0075,SP-0080,,,,,6
TA-20047,SP-0029,25.4,2.11,285.0,5,50.8,N,N,N,N,EF-003,EF-023,0,0,0,C-1625,1.0,C-1632,1.0,C-0616,1.0,,,,,,,,,,,3,3.0,22996.24734487042,SP-0004,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,SP-0082,,,,7
TA-20048,SP-0019,12.7,0.89,25.0,1,38.1,N,N,N,N,EF-008,EF-008,0,0,0,C-0448,2.0,C-0449,2.0,,,,,,,,,,,,,2,4.0,428.31492491339037,SP-0012,SP-0024,SP-0063,SP-0075,SP-0080,,,,,,5
TA-20049,SP-0039,12.7,0.89,32.0,2,38.1,N,N,N,N,EF-008,EF-008,0,0,0,C-0448,2.0,C-0449,2.0,,,,,,,,,,,,,2,4.0,548.2431038891394,,,,,,,,,,,0
TA-20050,SP-0035,9.52,0.89,358.0,2,19.05,N,N,N,N,EF-018,EF-018,0,0,0,C-0823,2.0,,,,,,,,,,,,,,,1,2.0,4541.920665213767,SP-0012,SP-0024,SP-0026,SP-0063,SP-0080,,,,,,5
TA-20051,SP-0035,9.52,0.89,175.0,5,31.75,N,N,N,N,EF-018,EF-018,0,0,0,C-0823,2.0,,,,,,,,,,,,,,,1,2.0,2220.2126156771205,,,,,,,,,,,0
TA-20052,SP-0035,9.52,0.89,199.0,4,31.75,N,N,N,N,EF-018,EF-018,0,0,0,C-0823,2.0,,,,,,,,,,,,,,,1,2.0,2524.698917255697,,,,,,,,,,,0
TA-20053,SP-0029,31.75,3.05,219.0,6,63.5,N,N,N,N,EF-012,EF-012,0,0,0,C-0455,1.0,C-0456,1.0,C-1884,1.0,,,,,,,,,,,3,3.0,31712.475210938133,,,,,,,,,,,0
TA-20054,SP-0036,9.52,1.24,51.0,5,25.4,N,N,N,N,EF-018,EF-018,0,0,0,C-1243,2.0,C-1244,2.0,,,,,,,,,,,,,2,4.0,884.1007213879327,,,,,,,,,,,0
TA-20055,SP-0036,9.52,1.24,16.0,2,25.4,N,N,N,N,EF-018,EF-018,0,0,0,C-1243,2.0,C-1244,2.0,,,,,,,,,,,,,2,4.0,277.36493220013574,,,,,,,,,,,0
TA-20056,SP-0035,9.52,1.65,65.0,3,38.1,N,N,N,N,EF-018,EF-018,0,0,0,C-1243,2.0,C-1244,2.0,,,,,,,,,,,,,2,4.0,1464.8284430939054,,,,,,,,,,,0
TA-20057,SP-0036,9.52,0.89,115.0,4,38.1,N,N,N,N,EF-018,EF-018,0,0,0,C-1243,2.0,C-1244,2.0,,,,,,,,,,,,,2,4.0,1458.9968617306793,,,,,,,,,,,0
TA-20058,SP-0035,12.7,1.24,125.0,5,50.8,N,N,N,N,EF-018,EF-018,0,0,0,C-0448,2.0,C-0449,2.0,,,,,,,,,,,,,2,4.0,2941.159042290765,,,,,,,,,,,0
TA-20059,SP-0035,9.52,0.89,101.0,3,38.1,N,N,N,N,EF-018,EF-018,0,0,0,C-1243,2.0,C-1244,2.0,,,,,,,,,,,,,2,4.0,1281.3798524765098,,,,,,,,,,,0
TA-20060,SP-0035,9.52,0.89,144.0,0,0.0,N,N,N,N,EF-018,EF-018,0,0,0,C-1243,2.0,C-1244,2.0,,,,,,,,,,,,,2,4.0,1826.9178094714593,,,,,,,,,,,0
TA-20061,SP-0035,9.52,0.89,92.0,5,25.4,N,N,N,N,EF-018,EF-018,0,0,0,C-1243,2.0,C-1244,2.0,,,,,,,,,,,,,2,4.0,1167.1974893845434,,,,,,,,,,,0
TA-20062,SP-0035,12.7,1.24,145.0,6,38.1,N,N,N,N,EF-018,EF-018,0,0,0,C-0448,2.0,C-0449,2.0,,,,,,,,,,,,,2,4.0,3411.7444890572883,,,,,,,,,,,0
TA-20063,SP-0036,9.52,1.24,64.0,3,25.4,N,N,N,N,EF-018,EF-018,0,0,0,C-1243,2.0,C-1244,2.0,,,,,,,,,,,,,2,4.0,1109.459728800543,,,,,,,,,,,0
TA-20064,SP-0036,9.52,1.24,69.0,2,25.4,N,N,N,N,EF-018,EF-018,0,0,0,C-1243,2.0,C-1244,2.0,,,,,,,,,,,,,2,4.0,1196.1362701130854,,,,,,,,,,,0
TA-20065,SP-0036,12.7,1.24,51.0,2,50.8,N,N,N,N,EF-018,EF-018,0,0,0,C-0448,2.0,C-0449,2.0,,,,,,,,,,,,,2,4.0,1199.9928892546322,,,,,,,,,,,0
TA-20066,SP-0019,6.35,0.71,92.0,5,38.1,N,N,N,N,EF-008,EF-008,0,0,0,C-1312,2.0,,,,,,,,,,,,,,,1,2.0,615.1134743171248,,,,,,,,,,,0
TA-20067,SP-0019,6.35,0.71,118.0,2,38.1,N,N,N,N,EF-008,EF-008,0,0,0,C-1312,2.0,,,,,,,,,,,,,,,1,2.0,788.9498909719642,,,,,,,,,,,0
TA-20068,SP-0035,6.35,0.89,172.0,5,25.4,N,N,N,N,EF-018,EF-018,0,0,0,C-1845,2.0,C-1846,2.0,,,,,,,,,,,,,2,4.0,1419.9015475725287,,,,,,,,,,,0
TA-20069,SP-0035,12.7,1.24,26.0,2,38.1,N,N,N,N,EF-018,EF-018,0,0,0,C-0448,2.0,C-0449,2.0,,,,,,,,,,,,,2,4.0,611.7610807964793,,,,,,,,,,,0
TA-20070,SP-0035,12.7,1.24,57.0,2,38.1,N,N,N,N,EF-018,EF-018,0,0,0,C-0448,2.0,C-0449,2.0,,,,,,,,,,,,,2,4.0,1341.1685232845891,,,,,,,,,,,0
TA-20071,SP-0035,9.52,0.89,57.0,1,38.1,N,N,N,N,EF-018,EF-018,0,0,0,C-1243,2.0,C-1244,2.0,,,,,,,,,,,,,2,4.0,723.1549662491193,,,,,,,,,,,0
TA-20072,SP-0036,9.52,0.89,112.0,7,38.1,N,N,N,N,EF-018,EF-018,0,0,0,C-1243,2.0,C-1244,2.0,,,,,,,,,,,,,2,4.0,1420.9360740333573,SP-0012,SP-0026,SP-0063,,,,,,,,3
TA-20073,SP-0036,9.52,0.89,105.0,7,38.1,N,N,N,N,EF-018,EF-018,0,0,0,C-1243,2.0,C-1244,2.0,,,,,,,,,,,,,2,4.0,1332.1275694062724,SP-0012,SP-0026,SP-0063,,,,,,,,3
TA-20074,SP-0036,9.52,0.89,143.0,9,38.1,N,N,N,N,EF-018,EF-018,0,0,0,C-1243,2.0,C-1244,2.0,,,,,,,,,,,,,2,4.0,1814.230880239019,,,,,,,,,,,0
TA-20075,SP-0035,12.7,1.65,49.0,4,38.1,N,N,N,N,EF-018,EF-018,0,0,0,C-0448,2.0,C-0449,2.0,,,,,,,,,,,,,2,4.0,1508.1117358787385,SP-0063,,,,,,,,,,1
TA-20076,SP-0035,9.52,0.89,56.0,2,38.1,N,N,N,N,EF-018,EF-018,0,0,0,C-1243,2.0,C-1244,2.0,,,,,,,,,,,,,2,4.0,710.4680370166786,SP-0063,,,,,,,,,,1
TA-20077,SP-0035,9.52,0.89,44.0,3,38.1,N,N,N,N,EF-018,EF-018,0,0,0,C-1243,2.0,C-1244,2.0,,,,,,,,,,,,,2,4.0,558.2248862273904,SP-0063,,,,,,,,,,1
TA-20078,SP-0019,12.7,0.89,35.0,1,38.1,N,N,N,N,EF-008,EF-008,0,0,0,C-1229,2.0,,,,,,,,,,,,,,,1,2.0,599.6408948787464,SP-0063,SP-0070,,,,,,,,,2
TA-20079,SP-0035,25.4,1.65,34.0,2,38.1,N,N,N,N,EF-009,EF-018,0,0,0,C-0444,1.0,C-0445,1.0,,,,,,,,,,,,,2,2.0,2165.5901369082335,SP-0026,SP-0058,SP-0063,SP-0080,,,,,,,4
TA-20080,SP-0035,25.4,1.65,36.0,2,38.1,N,N,N,N,EF-009,EF-018,0,0,0,C-0444,1.0,C-0445,1.0,,,,,,,,,,,,,2,2.0,2292.9777920204824,SP-0058,SP-0063,SP-0080,,,,,,,,3
TA-20081,SP-0019,12.7,0.89,47.0,4,38.1,N,N,N,N,EF-008,EF-008,0,0,0,C-1229,2.0,,,,,,,,,,,,,,,1,2.0,805.2320588371738,SP-0063,,,,,,,,,,1
TA-20082,SP-0035,9.52,1.24,45.0,3,19.05,N,N,N,N,EF-018,EF-018,0,0,0,C-1243,2.0,C-1244,2.0,,,,,,,,,,,,,2,4.0,780.0888718128817,,,,,,,,,,,0
TA-20083,SP-0028,76.2,1.65,36.0,0,0.0,N,N,N,N,EF-009,EF-009,0,0,0,,,,,,,,,,,,,,,,,0,0.0,7032.887124050622,SP-0058,,,,,,,,,,1
TA-20084,SP-0035,15.88,1.65,32.0,2,38.1,N,N,N,N,EF-018,EF-003,0,0,0,C-1392,1.0,C-1420,1.0,C-1421,1.0,,,,,,,,,,,3,3.0,1248.632283354571,,,,,,,,,,,0
TA-20085,SP-0008,6.35,2.0,93.0,6,19.05,N,N,N,N,EF-015,EF-015,0,0,0,C-0422,2.0,C-1439,2.0,,,,,,,,,,,,,2,4.0,1563.0994247936019,SP-0057,,,,,,,,,,1
TA-20086,SP-0008,6.35,2.0,93.0,10,19.05,N,N,N,N,EF-015,EF-015,0,0,0,C-0422,2.0,C-0815,1.0,C-1439,2.0,,,,,,,,,,,3,5.0,1563.0994247936019,SP-0057,,,,,,,,,,1
TA-20087,SP-0008,6.35,2.0,93.0,14,19.05,N,N,N,N,EF-015,EF-015,0,0,0,C-0422,2.0,C-0815,2.0,C-1439,2.0,,,,,,,,,,,3,6.0,1563.0994247936019,SP-0057,,,,,,,,,,1
TA-20088,SP-0008,6.35,2.0,93.0,16,19.5,N,N,N,N,EF-015,EF-015,0,0,0,C-0422,2.0,C-0814,2.0,C-1439,2.0,,,,,,,,,,,3,6.0,1563.0994247936019,SP-0057,,,,,,,,,,1
TA-20089,SP-0008,6.35,2.0,93.0,17,19.05,N,N,N,N,EF-015,EF-015,0,0,0,C-0422,2.0,C-0814,2.0,C-1439,2.0,,,,,,,,,,,3,6.0,1563.0994247936019,SP-0057,,,,,,,,,,1
TA-20090,SP-0008,6.35,2.0,93.0,13,19.05,N,N,N,N,NONE,NONE,0,0,0,C-0422,2.0,C-0815,2.0,C-1439,2.0,,,,,,,,,,,3,6.0,1563.0994247936019,SP-0057,,,,,,,,,,1
TA-20091,SP-0019,3.18,0.71,183.0,0,0.0,N,N,N,N,NONE,NONE,0,0,0,,,,,,,,,,,,,,,,,0,0.0,576.5643260418019,SP-0069,,,,,,,,,,1
TA-20092,SP-0035,6.35,0.89,70.0,5,25.4,N,N,N,N,EF-018,EF-018,0,0,0,C-1845,2.0,C-1846,2.0,,,,,,,,,,,,,2,4.0,577.8669088957965,SP-0063,SP-0069,SP-0080,,,,,,,,3
TA-20093,SP-0035,12.7,1.24,26.0,2,25.4,N,N,N,N,EF-018,EF-018,0,0,0,C-0448,2.0,C-0449,2.0,,,,,,,,,,,,,2,4.0,611.7610807964793,,,,,,,,,,,0
TA-20094,SP-0008,6.35,2.26,101.0,8,19.05,N,N,N,N,EF-015,EF-015,0,0,0,C-0422,2.0,C-1554,2.0,,,,,,,,,,,,,2,4.0,1871.6308410729403,SP-0057,,,,,,,,,,1
TA-20095,SP-0008,6.35,2.26,101.0,8,19.05,N,N,N,N,EF-015,EF-015,0,0,0,C-0422,2.0,C-1554,2.0,,,,,,,,,,,,,2,4.0,1871.6308410729403,SP-0057,,,,,,,,,,1
TA-20096,SP-0008,6.35,2.26,101.0,10,19.05,N,N,N,N,EF-015,EF-015,0,0,0,C-0422,2.0,C-1554,2.0,,,,,,,,,,,,,2,4.0,1871.6308410729403,SP-0057,,,,,,,,,,1
TA-20097,SP-0008,6.35,2.26,101.0,11,19.05,N,N,N,N,EF-015,EF-001,0,0,0,C-0422,2.0,C-1554,2.0,,,,,,,,,,,,,2,4.0,1871.6308410729403,SP-0057,,,,,,,,,,1
TA-20098,SP-0008,6.35,2.26,101.0,10,19.05,N,N,N,N,EF-015,EF-015,0,0,0,C-0422,2.0,C-1554,2.0,,,,,,,,,,,,,2,4.0,1871.6308410729403,SP-0057,,,,,,,,,,1
TA-20099,SP-0008,6.35,2.26,101.0,8,19.05,N,N,N,N,EF-015,EF-015,0,0,0,C-0422,2.0,C-1554,2.0,,,,,,,,,,,,,2,4.0,1871.6308410729403,SP-0057,,,,,,,,,,1
TA-20100,SP-0008,6.35,2.26,101.0,8,19.05,N,N,N,N,EF-015,EF-015,0,0,0,C-0422,2.0,C-1554,2.0,,,,,,,,,,,,,2,4.0,1871.6308410729403,SP-0057,,,,,,,,,,1
TA-20101,SP-0008,6.35,2.26,101.0,8,19.05,N,N,N,N,EF-015,EF-015,0,0,0,C-0422,2.0,C-1554,2.0,,,,,,,,,,,,,2,4.0,1871.6308410729403,SP-0057,,,,,,,,,,1
TA-20102,SP-0008,6.35,2.26,101.0,7,19.05,N,N,N,N,EF-015,EF-015,0,0,0,C-0422,2.0,C-1554,2.0,,,,,,,,,,,,,2,4.0,1871.6308410729403,SP-0057,,,,,,,,,,1
TA-20103,SP-0008,6.35,2.26,101.0,8,19.05,N,N,N,N,EF-015,EF-015,0,0,0,C-0422,2.0,C-1554,2.0,,,,,,,,,,,,,2,4.0,1871.6308410729403,SP-0057,,,,,,,,,,1
TA-20104,SP-0008,6.35,2.26,101.0,6,19.05,N,N,N,N,EF-015,EF-015,0,0,0,C-0422,2.0,C-1554,2.0,,,,,,,,,,,,,2,4.0,1871.6308410729403,SP-0057,,,,,,,,,,1
TA-20105,SP-0008,6.35,2.375,67.0,14,23.0,N,N,N,N,EF-015,EF-001,0,0,0,C-0422,2.0,C-1439,2.0,,,,,,,,,,,,,2,4.0,1290.3821844001407,SP-0057,,,,,,,,,,1
TA-20106,SP-0008,6.35,2.375,84.0,15,19.05,N,N,N,N,EF-015,EF-015,0,0,0,C-0422,2.0,C-1439,2.0,,,,,,,,,,,,,2,4.0,1617.7925893971913,SP-0057,SP-0067,,,,,,,,,2
TA-20107,SP-0008,6.35,2.375,83.0,17,19.05,N,N,N,N,EF-015,EF-015,0,0,0,C-0422,2.0,C-1439,2.0,,,,,,,,,,,,,2,4.0,1598.5331538091295,SP-0057,SP-0067,,,,,,,,,2
TA-20108,SP-0008,6.35,2.375,83.0,16,19.05,N,N,N,N,NONE,NONE,0,0,0,C-0422,2.0,C-1439,2.0,,,,,,,,,,,,,2,4.0,1598.5331538091295,SP-0057,SP-0067,,,,,,,,,2
TA-20109,SP-0008,6.35,2.375,83.0,12,19.05,N,N,N,N,EF-015,EF-001,0,0,0,C-0422,2.0,C-1439,2.0,,,,,,,,,,,,,2,4.0,1598.5331538091295,SP-0057,SP-0067,,,,,,,,,2
TA-20110,SP-0008,6.35,2.375,83.0,11,19.05,N,N,N,N,EF-015,EF-015,0,0,0,C-0422,2.0,C-1439,2.0,,,,,,,,,,,,,2,4.0,1598.5331538091295,SP-0057,SP-0067,,,,,,,,,2
TA-20111,SP-0008,6.35,2.375,83.0,6,19.05,N,N,N,N,NONE,NONE,0,0,0,C-0422,2.0,C-1439,2.0,,,,,,,,,,,,,2,4.0,1598.5331538091295,SP-0057,SP-0067,,,,,,,,,2
TA-20112,SP-0019,6.35,0.71,4.0,0,0.0,N,N,N,N,EF-017,EF-008,0,0,0,C-1312,1.0,,,,,,,,,,,,,,,1,1.0,26.744064100744552,SP-0063,,,,,,,,,,1
TA-20113,SP-0008,6.35,2.26,101.0,13,19.05,N,N,N,N,EF-015,EF-015,0,0,0,C-0422,2.0,C-1554,2.0,,,,,,,,,,,,,2,4.0,1871.6308410729403,SP-0057,,,,,,,,,,1
TA-20114,SP-0029,41.28,1.65,36.0,0,0.0,N,N,N,N,EF-009,EF-009,0,0,0,,,,,,,,,,,,,,,,,0,0.0,3774.66598478896,SP-0029,SP-0058,,,,,,,,,2
TA-20115,SP-0035,25.4,1.65,66.0,2,50.8,N,N,N,Y,EF-018,EF-003,0,0,0,C-0444,1.0,C-0445,1.0,C-1840,1.0,,,,,,,,,,,3,3.0,4203.7926187042185,,,,,,,,,,,0
TA-20116,SP-0035,6.35,0.89,12.0,1,19.05,N,N,N,N,EF-018,EF-018,0,0,0,C-1845,2.0,C-1846,2.0,,,,,,,,,,,,,2,4.0,99.06289866785083,SP-0063,SP-0069,,,,,,,,,2
TA-20117,SP-0035,6.35,0.89,52.0,0,0.0,N,N,N,N,EF-018,EF-018,0,0,0,C-1845,2.0,C-1846,2.0,,,,,,,,,,,,,2,4.0,429.27256089402033,SP-0026,SP-0063,SP-0069,,,,,,,,3
TA-20118,SP-0035,6.35,0.89,106.0,0,0.0,N,N,N,N,EF-018,EF-018,0,0,0,C-1845,2.0,C-1846,2.0,,,,,,,,,,,,,2,4.0,875.0556048993492,SP-0026,SP-0063,SP-0069,,,,,,,,3
TA-20119,SP-0035,15.88,1.65,75.0,4,31.75,N,N,N,N,EF-018,EF-018,0,0,0,C-1420,2.0,C-1421,2.0,,,,,,,,,,,,,2,4.0,2926.481914112276,SP-0063,SP-0070,,,,,,,,,2
TA-20120,SP-0035,15.88,1.65,119.0,5,38.1,N,N,N,N,EF-018,EF-018,0,0,0,C-1420,2.0,C-1421,2.0,,,,,,,,,,,,,2,4.0,4643.35130372481,SP-0026,SP-0063,SP-0070,SP-0080,,,,,,,4
TA-20121,SP-0035,15.88,1.65,81.0,5,31.75,N,N,N,N,EF-018,EF-018,0,0,0,C-1420,2.0,C-1421,2.0,,,,,,,,,,,,,2,4.0,3160.600467241258,SP-0063,SP-0068,SP-0080,,,,,,,,3
TA-20122,SP-0029,88.9,1.65,153.0,3,152.4,N,Y,N,Y,EF-009,EF-009,0,0,0,,,,,,,,,,,,,,,,,0,0.0,34925.923942497284,SP-0058,,,,,,,,,,1
TA-20123,SP-0035,6.35,0.89,45.0,2,19.05,N,N,N,N,EF-018,EF-018,0,0,0,C-1845,2.0,C-1846,2.0,,,,,,,,,,,,,2,4.0,371.4858700044407,SP-0063,,,,,,,,,,1
TA-20124,SP-0035,6.35,0.89,164.0,5,25.4,N,N,N,N,EF-018,EF-018,0,0,0,C-1845,2.0,C-1846,2.0,,,,,,,,,,,,,2,4.0,1353.859615127295,SP-0063,,,,,,,,,,1
TA-20125,SP-0035,22.22,1.65,33.0,2,38.1,N,N,N,N,EF-018,EF-018,0,0,0,C-1577,2.0,C-0003,2.0,,,,,,,,,,,,,2,4.0,1829.9113545712446,SP-0063,,,,,,,,,,1
TA-20126,SP-0035,22.22,1.65,33.0,4,38.1,N,N,N,N,EF-018,EF-018,0,0,0,C-1577,2.0,C-0003,2.0,,,,,,,,,,,,,2,4.0,1829.9113545712446,SP-0063,,,,,,,,,,1
TA-20127,SP-0035,6.35,0.89,234.0,5,28.1,N,N,N,N,EF-018,EF-018,0,0,0,C-1845,2.0,C-1846,2.0,,,,,,,,,,,,,2,4.0,1931.7265240230915,SP-0063,SP-0070,,,,,,,,,2
TA-20128,SP-0029,88.9,1.65,16.0,0,0.0,N,Y,N,Y,EF-009,EF-009,0,0,0,,,,,,,,,,,,,,,,,0,0.0,3652.384203136971,SP-0015,SP-0058,,,,,,,,,2
TA-20129,SP-0019,9.52,0.71,14.0,2,19.0,N,N,N,N,EF-008,EF-008,0,0,0,C-0823,2.0,,,,,,,,,,,,,,,1,2.0,143.0997024506481,SP-0063,,,,,,,,,,1
TA-20130,SP-0019,9.52,0.71,81.0,6,38.1,N,N,N,N,EF-008,EF-008,0,0,0,C-0823,2.0,,,,,,,,,,,,,,,1,2.0,827.9339927501783,SP-0063,SP-0070,,,,,,,,,2
TA-20131,SP-0035,15.88,1.65,105.0,7,31.75,N,N,N,N,EF-018,EF-018,0,0,0,C-1420,2.0,C-1421,2.0,,,,,,,,,,,,,2,4.0,4097.0746797571865,SP-0026,SP-0063,SP-0070,SP-0080,,,,,,,4
TA-20132,SP-0035,15.88,1.65,136.0,7,31.75,N,N,N,N,EF-008,EF-008,0,0,0,C-1420,2.0,C-1421,2.0,,,,,,,,,,,,,2,4.0,5306.687204256927,SP-0063,SP-0068,,,,,,,,,2
TA-20133,SP-0035,6.35,0.89,129.0,8,19.05,N,N,N,N,EF-018,EF-018,0,0,0,C-1845,2.0,C-1846,2.0,,,,,,,,,,,,,2,4.0,1064.9261606793966,SP-0063,SP-0069,,,,,,,,,2
TA-20134,SP-0035,6.35,0.89,130.0,7,19.05,N,N,N,N,EF-018,EF-018,0,0,0,C-1845,2.0,C-1846,2.0,,,,,,,,,,,,,2,4.0,1073.1814022350509,SP-0063,SP-0069,SP-0080,,,,,,,,3
TA-20135,SP-0035,6.35,0.89,134.0,7,19.05,N,N,N,N,EF-018,EF-018,0,0,0,C-1845,2.0,C-1846,2.0,,,,,,,,,,,,,2,4.0,1106.2023684576677,SP-0063,SP-0069,,,,,,,,,2
TA-20136,SP-0035,9.52,1.65,97.0,3,25.4,N,N,N,N,EF-018,EF-018,0,0,0,C-1243,2.0,C-1244,2.0,,,,,,,,,,,,,2,4.0,2185.9747535401348,SP-0063,SP-0069,SP-0080,,,,,,,,3
TA-20137,SP-0035,15.88,1.65,38.0,2,38.1,N,N,N,N,EF-018,EF-018,0,0,0,C-1420,2.0,C-1421,2.0,,,,,,,,,,,,,2,4.0,1482.7508364835528,SP-0063,SP-0068,,,,,,,,,2
TA-20138,SP-0035,9.52,1.24,22.0,2,19.05,N,N,N,N,EF-018,EF-018,0,0,0,C-1243,2.0,C-1244,2.0,,,,,,,,,,,,,2,4.0,381.3767817751866,SP-0063,SP-0068,SP-0080,,,,,,,,3
TA-20139,SP-0035,25.4,1.65,36.0,2,38.1,N,N,N,N,EF-009,EF-018,0,0,0,C-0444,1.0,C-0445,1.0,,,,,,,,,,,,,2,2.0,2292.9777920204824,SP-0058,SP-0063,SP-0080,,,,,,,,3
TA-20140,SP-0035,25.4,1.65,38.0,2,38.1,N,N,N,N,EF-009,EF-018,0,0,0,C-0444,1.0,C-0445,1.0,,,,,,,,,,,,,2,2.0,2420.365447132732,SP-0058,SP-0063,SP-0080,,,,,,,,3
TA-20141,SP-0035,25.4,1.65,41.0,2,38.1,N,N,N,N,EF-009,EF-018,0,0,0,C-0444,1.0,C-0445,1.0,,,,,,,,,,,,,2,2.0,2611.446929801105,SP-0026,SP-0058,SP-0063,SP-0080,,,,,,,4
TA-20142,SP-0008,6.35,2.375,69.0,11,19.05,N,N,N,N,EF-015,EF-015,0,0,0,C-0422,2.0,C-1439,2.0,,,,,,,,,,,,,2,4.0,1328.9010555762645,SP-0057,SP-0067,,,,,,,,,2
TA-20143,SP-0008,6.35,2.375,83.0,8,19.05,N,N,N,N,EF-015,EF-015,0,0,0,C-0422,2.0,C-1439,2.0,,,,,,,,,,,,,2,4.0,1598.5331538091295,SP-0057,SP-0067,,,,,,,,,2
TA-20144,SP-0008,6.35,2.375,94.0,10,19.05,N,N,N,N,EF-015,EF-001,0,0,0,C-0422,2.0,C-1439,2.0,,,,,,,,,,,,,2,4.0,1810.3869452778092,SP-0057,SP-0067,,,,,,,,,2
TA-20145,SP-0019,6.35,0.71,64.0,4,19.05,N,N,N,N,EF-008,EF-008,0,0,0,C-1312,2.0,,,,,,,,,,,,,,,1,2.0,427.90502561191283,,,,,,,,,,,0
TA-20146,SP-0035,12.7,1.24,36.0,2,25.4,N,N,N,N,EF-018,EF-018,0,0,0,C-0448,2.0,C-0449,2.0,,,,,,,,,,,,,2,4.0,847.0538041797405,,,,,,,,,,,0
TA-20147,SP-0035,12.7,1.24,33.0,2,25.4,N,N,N,N,EF-018,EF-018,0,0,0,C-0448,2.0,C-0449,2.0,,,,,,,,,,,,,2,4.0,776.4659871647619,,,,,,,,,,,0
TA-20148,SP-0035,12.7,1.24,42.0,2,25.4,N,N,N,N,EF-018,EF-018,0,0,0,C-0448,2.0,C-0449,2.0,,,,,,,,,,,,,2,4.0,988.2294382096973,,,,,,,,,,,0
TA-20149,SP-0035,12.7,1.24,43.0,2,25.4,N,N,N,N,EF-018,EF-018,0,0,0,C-0448,2.0,C-0449,2.0,,,,,,,,,,,,,2,4.0,1011.7587105480233,,,,,,,,,,,0
TA-20150,SP-0019,6.35,0.71,19.0,3,19.0,N,N,N,N,EF-008,NONE,0,0,0,C-1312,1.0,,,,,,,,,,,,,,,1,1.0,127.03430447853664,,,,,,,,,,,0
TA-20151,SP-0035,9.52,1.24,45.0,3,25.4,N,N,N,N,EF-018,EF-018,0,0,0,C-1243,2.0,C-1244,2.0,,,,,,,,,,,,,2,4.0,780.0888718128817,,,,,,,,,,,0
TA-20152,SP-0035,9.52,1.24,42.0,2,25.4,N,N,N,N,EF-018,EF-018,0,0,0,C-1243,2.0,C-1244,2.0,,,,,,,,,,,,,2,4.0,728.0829470253565,SP-0012,SP-0063,,,,,,,,,2
TA-20153,SP-0035,9.52,1.24,54.0,3,25.4,N,N,N,N,EF-018,EF-018,0,0,0,C-1243,2.0,C-1244,2.0,,,,,,,,,,,,,2,4.0,936.1066461754581,,,,,,,,,,,0
TA-20154,SP-0035,9.52,1.24,54.0,3,25.4,N,N,N,N,EF-018,EF-018,0,0,0,C-1243,2.0,C-1244,2.0,,,,,,,,,,,,,2,4.0,936.1066461754581,,,,,,,,,,,0
TA-20155,SP-0019,12.7,0.89,138.0,4,38.1,N,N,N,N,EF-008,EF-008,0,0,0,C-1229,2.0,,,,,,,,,,,,,,,1,2.0,2364.2983855219145,,,,,,,,,,,0
TA-20156,SP-0019,6.35,0.71,20.0,1,25.4,N,N,N,N,EF-008,EF-008,0,0,0,C-1312,2.0,,,,,,,,,,,,,,,1,2.0,133.72032050372277,,,,,,,,,,,0
TA-20157,SP-0035,9.52,1.24,15.0,1,38.1,N,N,N,N,EF-018,EF-018,0,0,0,C-1243,2.0,C-1244,2.0,,,,,,,,,,,,,2,4.0,260.0296239376273,,,,,,,,,,,0
TA-20158,SP-0035,9.52,1.24,37.0,2,19.05,N,N,N,N,EF-018,EF-018,0,0,0,C-1243,2.0,C-1244,2.0,,,,,,,,,,,,,2,4.0,641.4064057128139,SP-0012,SP-0063,,,,,,,,,2
