tube_assembly_id,supplier,quote_date,annual_usage,min_order_quantity,bracket_pricing,quantity,cost
TA-16466,S-0054,2011-09-30,5,0,Yes,5,5.394412513
TA-16466,S-0054,2011-09-30,5,0,Yes,10,4.732282457
TA-16466,S-0054,2011-09-30,5,0,Yes,20,4.401217429
TA-16469,S-0054,2012-01-05,1,0,Yes,1,12.40241928
TA-16469,S-0054,2012-01-05,1,0,Yes,2,8.440767181
TA-16469,S-0054,2012-01-05,1,0,Yes,3,7.119289128
TA-16469,S-0054,2012-01-05,1,0,Yes,5,5.113424548
TA-16469,S-0054,2012-01-05,1,0,Yes,10,4.451294492
TA-16469,S-0054,2012-01-05,1,0,Yes,20,4.123011523
TA-16472,S-0054,2011-09-30,5,0,Yes,5,8.048496853
TA-16472,S-0054,2011-09-30,5,0,Yes,10,7.058083829
TA-16472,S-0054,2011-09-30,5,0,Yes,20,6.562877317
TA-16473,S-0054,2011-09-19,1,0,Yes,1,16.73964935
TA-16473,S-0054,2011-09-19,1,0,Yes,2,12.76965107
TA-16473,S-0054,2011-09-19,1,0,Yes,3,11.45095508
TA-16473,S-0054,2011-09-19,1,0,Yes,5,8.846947803
TA-16473,S-0054,2011-09-19,1,0,Yes,10,8.187599806
TA-16473,S-0054,2011-09-19,1,0,Yes,20,7.856534779
TA-16475,S-0058,2014-08-19,4500,0,Yes,5,20.90995588
TA-16476,S-0058,2012-07-09,4500,200,No,1,7.29177679
TA-16477,S-0013,2012-03-09,10,1,No,1,19.91119667
TA-16479,S-0013,2012-03-09,10,1,No,1,15.99127546
TA-16480,S-0013,2012-03-09,10,1,No,1,15.99127546
TA-16481,S-0013,2012-01-12,760,6,No,1,3.171547326
TA-16484,S-0013,2012-01-12,760,6,No,1,3.049136727
TA-16485,S-0013,2012-03-24,50,6,No,1,5.40275869
TA-16486,S-0013,2012-01-12,760,6,No,1,3.101995849
TA-16487,S-0013,2012-01-12,760,6,No,1,3.049136727
TA-16488,S-0013,2012-06-26,1900,4,No,1,6.192863462
TA-16489,S-0013,2012-03-09,80,3,No,1,6.704762329
TA-16490,S-0013,2012-03-09,80,3,No,1,5.160719552
TA-16491,S-0013,2012-03-09,80,3,No,1,5.19410426
TA-16492,S-0013,2012-03-09,80,3,No,1,5.049437189
TA-16494,S-0013,2012-03-09,80,3,No,1,6.521146431
TA-16497,S-0041,2013-02-20,1,0,Yes,1,36.7955131
TA-16497,S-0041,2013-02-20,1,0,Yes,6,8.449113358
TA-16497,S-0041,2013-02-20,1,0,Yes,20,3.216060271
TA-16499,S-0072,2013-04-02,274,1,Yes,1,1.727658675
TA-16509,S-0041,2013-02-07,1,0,Yes,1,27.17515287
TA-16509,S-0041,2013-02-07,1,0,Yes,6,5.619759296
TA-16509,S-0041,2013-02-07,1,0,Yes,20,1.641414844
TA-16511,S-0041,2013-02-07,1,0,Yes,1,27.7510391
TA-16511,S-0041,2013-02-07,1,0,Yes,6,6.195645521
TA-16511,S-0041,2013-02-07,1,0,Yes,20,2.217301069
TA-16512,S-0058,2012-07-09,766,100,No,1,2.634609927
TA-16515,S-0058,2012-07-09,2886,250,No,1,3.786382377
TA-16516,S-0072,2012-02-09,5,1,No,1,6.87724999
TA-16519,S-0072,2013-11-06,305,1,Yes,1,3.527650885
TA-16520,S-0072,2014-09-01,15,1,Yes,1,8.958230165
TA-16525,S-0066,2014-07-15,835,3,Yes,3,21.81968919
TA-16525,S-0066,2014-07-15,835,30,Yes,30,21.81968919
TA-16527,S-0026,2012-10-17,192,1,No,1,13.30658847
TA-16528,S-0072,2013-04-15,1800,1,Yes,1,1.224105985
TA-16530,S-0072,2013-04-15,1800,1,Yes,1,1.263054812
TA-16533,S-0066,2013-08-08,800,75,No,75,13.85743617
TA-16534,S-0081,2013-11-18,5,1,No,1,33.86322285
TA-16535,S-0026,2013-05-30,1150,1,No,1,10.30752881
TA-16537,S-0026,2013-08-22,400,1,No,1,3.858715913
TA-16538,S-0026,2013-04-02,300,1,No,1,7.225007372
TA-16539,S-0092,2014-03-21,252,25,Yes,25,10.48919726
TA-16539,S-0092,2012-11-21,500,125,Yes,125,16.17322213
TA-16541,S-0003,2012-05-09,4,1,No,1,96.26758957
TA-16542,S-0066,2012-01-16,5,0,Yes,2,96.72941137
TA-16542,S-0066,2012-01-16,5,0,Yes,4,54.63963989
TA-16542,S-0066,2012-01-16,5,0,Yes,6,41.88946323
TA-16542,S-0066,2012-01-16,5,0,Yes,8,35.25147032
TA-16545,S-0081,2012-07-23,23,1,No,1,13.55419173
TA-16553,S-0041,2013-02-20,1,0,Yes,1,25.22214742
TA-16553,S-0041,2013-02-20,1,0,Yes,6,5.500130757
TA-16553,S-0041,2013-02-20,1,0,Yes,20,1.85841545
TA-16556,S-0041,2013-02-15,1,0,Yes,1,30.71949611
TA-16556,S-0041,2013-02-15,1,0,Yes,6,6.471069368
TA-16556,S-0041,2013-02-15,1,0,Yes,20,1.994736344
TA-16559,S-0013,2012-03-12,138,1,No,1,4.776795402
TA-16560,S-0072,2013-11-26,172,1,Yes,1,3.227188507
TA-16563,S-0041,2012-12-21,114,0,Yes,5,4.289935067
TA-16563,S-0041,2012-12-21,114,0,Yes,20,3.524868826
TA-16565,S-0041,2012-12-21,114,0,Yes,5,5.394412513
TA-16565,S-0041,2012-12-21,114,0,Yes,20,4.771231284
TA-16569,S-0041,2012-12-21,114,0,Yes,5,5.881272848
TA-16576,S-0013,2013-06-07,350,1,No,1,2.854392593
TA-16583,S-0105,2013-04-19,56,1,No,1,19.57456753
TA-16586,S-0066,2012-02-14,45,1,No,1,95.14085565
TA-16588,S-0066,2014-01-03,5,1,No,1,387.5130061
TA-16589,S-0066,2014-02-04,5,0,Yes,1,409.9725689
TA-16589,S-0066,2014-02-04,5,0,Yes,5,153.0215943
TA-16592,S-0041,2012-02-15,500,0,Yes,10,6.982968234
TA-16592,S-0041,2012-02-15,500,0,Yes,25,4.84078276
TA-16594,S-0026,2012-05-09,100,1,No,1,7.486520924
TA-16599,S-0041,2013-02-07,1,0,Yes,1,25.21380124
TA-16599,S-0041,2013-02-07,1,0,Yes,6,5.489002521
TA-16599,S-0041,2013-02-07,1,0,Yes,20,1.847287214
TA-16601,S-0013,2012-11-06,240,1,No,1,3.291175865
TA-16603,S-0013,2012-11-20,72,1,No,1,7.480956806
TA-16604,S-0013,2014-03-13,61,12,No,12,7.26117414
TA-16607,S-0013,2012-11-06,240,10,No,1,6.690852033
TA-16610,S-0013,2012-11-07,240,1,No,1,6.690852033
TA-16611,S-0026,2012-10-22,72,1,No,1,9.216961658
TA-16612,S-0013,2012-10-23,192,1,No,1,5.480656343
TA-16613,S-0026,2012-11-05,192,5,No,1,4.420691842
TA-16616,S-0041,2013-02-20,1,0,Yes,1,27.86232146
TA-16616,S-0041,2013-02-20,1,0,Yes,6,6.309709943
TA-16616,S-0041,2013-02-20,1,0,Yes,20,2.328583431
TA-16620,S-0041,2013-02-20,1,0,Yes,1,27.43944848
TA-16620,S-0041,2013-02-20,1,0,Yes,6,5.884054907
TA-16620,S-0041,2013-02-20,1,0,Yes,20,1.902928395
TA-16623,S-0026,2012-10-22,168,1,Yes,1,5.797811076
TA-16623,S-0026,2014-08-12,168,1,Yes,1,5.797811076
TA-16624,S-0041,2013-05-17,22,5,No,5,15.82991604
TA-16625,S-0026,2013-05-10,43,1,No,1,31.74607591
TA-16627,S-0105,2012-11-12,200,12,No,1,14.75325918
TA-16630,S-0058,2012-07-09,2728,200,No,1,2.534455801
TA-16634,S-0072,2012-09-24,7,1,No,1,16.5254308
TA-16636,S-0072,2012-12-26,10,1,Yes,1,17.46854882
TA-16636,S-0072,2012-12-26,10,4,Yes,1,16.88431642
TA-16637,S-0072,2012-12-26,10,1,Yes,1,11.02251799
TA-16637,S-0072,2012-12-26,10,4,Yes,1,10.43828558
TA-16640,S-0013,2013-05-13,500,50,No,50,2.086544293
TA-16646,S-0013,2013-08-08,500,50,No,50,4.198127118
TA-16647,S-0013,2013-08-08,500,50,No,50,3.638933247
TA-16648,S-0041,2012-11-20,1,0,Yes,1,26.9692805
TA-16648,S-0041,2012-11-20,1,0,Yes,6,5.953606383
TA-16648,S-0041,2012-11-20,1,0,Yes,20,2.078198116
TA-16649,S-0041,2012-11-20,1,0,Yes,1,26.92476756
TA-16649,S-0041,2012-11-20,1,0,Yes,6,5.909093438
TA-16649,S-0041,2012-11-20,1,0,Yes,20,2.033685171
TA-16653,S-0026,2013-01-17,678,1,No,1,9.336590197
TA-16658,S-0066,2012-09-13,114,12,No,12,14.57242534
TA-16659,S-0026,2012-07-18,57,1,No,1,28.01533471
TA-16660,S-0026,2012-07-18,57,1,No,1,28.01533471
TA-16663,S-0066,2012-07-28,20,4,No,4,140.944676
TA-16664,S-0066,2012-08-04,20,0,Yes,3,113.5886893
TA-16664,S-0066,2012-08-04,20,0,Yes,5,66.92243063
TA-16665,S-0026,2013-02-14,380,1,No,1,12.54708635
TA-16667,S-0009,2014-02-09,1,1,No,1,40.41497193
TA-16668,S-0009,2014-02-07,1,1,No,1,33.24004162
TA-16670,S-0066,2013-06-20,5,0,Yes,1,329.4764721
TA-16670,S-0066,2013-06-20,5,0,Yes,2,219.8466529
TA-16670,S-0066,2013-06-20,5,0,Yes,5,91.1013059
TA-16671,S-0026,2013-10-07,191,1,No,1,5.892401084
TA-16672,S-0026,2013-10-09,191,1,No,1,13.18139581
TA-16675,S-0026,2013-07-22,117,1,No,1,5.616977237
TA-16676,S-0026,2013-07-22,117,1,No,1,26.01503425
TA-16678,S-0041,2012-11-20,1,0,Yes,1,32.47775744
TA-16678,S-0041,2012-11-20,1,0,Yes,6,6.718672624
TA-16678,S-0041,2012-11-20,1,0,Yes,20,1.966915754
TA-16681,S-0026,2013-05-29,150,1,No,1,10.30752881
TA-16682,S-0013,2012-03-12,800,1,No,1,2.047595466
TA-16686,S-0026,2012-05-07,5,0,Yes,1,193.6257463
TA-16686,S-0026,2012-05-07,5,0,Yes,2,113.5107916
TA-16686,S-0026,2012-05-07,5,0,Yes,3,82.36007634
TA-16686,S-0026,2012-05-07,5,0,Yes,4,68.79475638
TA-16686,S-0026,2012-05-07,5,0,Yes,5,60.109168
TA-16688,S-0092,2012-05-16,5,1,No,1,82.71757093
TA-16689,S-0066,2014-07-29,62,3,No,3,138.5298487
TA-16690,S-0041,2013-02-20,20,0,Yes,1,25.97330336
TA-16690,S-0041,2013-02-20,20,0,Yes,6,6.248504643
TA-16690,S-0041,2013-02-20,20,0,Yes,20,2.606789337
TA-16691,S-0041,2013-02-20,20,0,Yes,1,25.88149541
TA-16691,S-0041,2013-02-20,20,0,Yes,6,6.156696694
TA-16691,S-0041,2013-02-20,20,0,Yes,20,2.514981388
TA-16703,S-0041,2013-09-20,1000,0,Yes,5,15.67690279
TA-16703,S-0041,2013-09-20,1000,0,Yes,60,4.632128331
TA-16704,S-0026,2014-03-13,800,1,No,1,8.833037508
TA-16705,S-0041,2013-05-09,900,60,No,60,1.571863368
TA-16710,S-0072,2011-10-07,28,1,No,1,10.9946974
TA-16711,S-0072,2011-10-07,28,1,No,1,8.3239207
TA-16712,S-0026,2012-03-15,10,1,No,1,6.279107293
TA-16713,S-0026,2012-03-15,10,1,No,1,120.3017978
TA-16717,S-0026,2013-08-01,784,1,No,1,1.557953072
TA-16718,S-0026,2013-08-01,784,1,No,1,1.557953072
TA-16720,S-0026,2013-08-01,784,1,No,1,1.557953072
TA-16721,S-0072,2013-05-20,15,1,No,1,10.31031087
TA-16722,S-0072,2013-06-26,5,1,No,1,4.128575641
TA-16724,S-0026,2014-05-22,2,1,No,1,183.9692193
TA-16725,S-0026,2013-05-21,72,1,No,1,23.67532258
TA-16727,S-0013,2013-08-08,500,50,No,50,2.940636424
TA-16731,S-0013,2011-10-25,119,20,No,1,4.757320988
TA-16733,S-0013,2012-03-02,1500,1,No,1,2.879431125
TA-16734,S-0013,2012-03-02,1500,1,No,1,2.245121659
TA-16738,S-0013,2012-03-02,1700,1,No,1,4.907552178
TA-16739,S-0013,2013-04-05,1500,150,No,150,4.915898355
TA-16742,S-0066,2013-02-12,1,1,No,1,38.6706209
TA-16743,S-0066,2013-02-12,1,1,No,1,38.6706209
TA-16747,S-0013,2012-11-06,240,5,No,1,6.955147644
TA-16750,S-0013,2012-10-23,240,1,No,1,4.203691236
TA-16751,S-0013,2012-10-23,240,1,No,1,4.256550358
TA-16756,S-0013,2012-11-06,240,10,No,1,7.277866495
TA-16757,S-0013,2012-11-06,240,10,No,1,7.266738258
TA-16759,S-0013,2012-11-06,240,10,No,1,7.355764148
TA-16761,S-0027,2013-10-10,1,100,Yes,10,13.90194911
TA-16761,S-0027,2013-10-10,1,100,Yes,100,2.837700239
TA-16762,S-0072,2012-01-26,150,1,No,1,2.759802585
TA-16763,S-0026,2014-04-22,68,1,Yes,1,148.7984287
TA-16763,S-0026,2015-01-01,115,1,Yes,1,128.8705397
TA-16763,S-0026,2016-01-01,142,1,Yes,1,124.883849
TA-16763,S-0026,2017-01-01,173,1,Yes,1,120.3296184
TA-16768,S-0026,2012-09-13,100,1,No,1,50.46933336
TA-16772,S-0066,2013-08-08,304,25,No,25,50.17721716
TA-16774,S-0013,2011-11-21,138,1,No,1,4.84078276
TA-16777,S-0064,2011-11-14,378,1,No,1,12.66393283
TA-16782,S-0026,2013-08-01,191,1,No,1,2.823789943
TA-16784,S-0026,2013-07-25,20,1,No,1,26.51024076
TA-16789,S-0066,2013-08-01,12,5,No,5,64.45474425
TA-16792,S-0066,2012-05-01,20,2,No,2,64.26000011
TA-16794,S-0013,2012-09-18,303,1,No,1,4.762885107
TA-16799,S-0041,2013-08-01,2350,1,No,1,3.931049448
TA-16800,S-0041,2013-08-01,2350,1,No,1,13.59314056
TA-16804,S-0041,2013-02-04,120,1,No,1,5.327643095
TA-16808,S-0072,2012-04-23,21,1,Yes,1,25.09139064
TA-16809,S-0105,2013-04-01,150,1,No,1,17.55201059
TA-16812,S-0066,2012-05-18,508,2,Yes,2,45.6424609
TA-16812,S-0066,2014-06-06,508,2,Yes,2,45.6424609
TA-16813,S-0013,2013-06-07,350,1,No,1,4.799051874
TA-16816,S-0058,2012-10-17,10,0,Yes,2,42.13150237
TA-16816,S-0058,2012-10-17,10,0,Yes,10,11.39253184
TA-16816,S-0058,2012-10-17,10,0,Yes,40,3.694574428
TA-16817,S-0058,2012-03-15,400,40,No,40,4.167524468
TA-16818,S-0058,2012-03-15,400,40,No,40,3.764125905
TA-16819,S-0058,2012-03-15,400,40,No,40,4.036767693
TA-16820,S-0058,2012-03-15,400,40,No,40,3.894882681
TA-16821,S-0054,2013-04-05,1,0,Yes,1,17.78848561
TA-16821,S-0054,2013-04-05,1,0,Yes,2,11.26733918
TA-16821,S-0054,2013-04-05,1,0,Yes,3,9.286513134
TA-16821,S-0054,2013-04-05,1,0,Yes,5,6.487761722
TA-16821,S-0054,2013-04-05,1,0,Yes,10,5.497348698
TA-16823,S-0066,2012-12-10,225,0,Yes,6,55.23221847
TA-16823,S-0066,2012-12-10,225,0,Yes,12,37.39087373
TA-16824,S-0072,2012-03-16,50,1,No,1,9.556372863
TA-16826,S-0072,2012-03-16,50,6,No,1,12.04353366
TA-16828,S-0072,2012-03-16,50,6,No,1,9.625924339
TA-16831,S-0013,2012-03-01,90,1,No,1,5.308168682
TA-16833,S-0013,2012-03-01,90,1,No,1,4.754538929
TA-16834,S-0013,2012-01-12,760,6,No,1,3.096431731
TA-16836,S-0013,2012-01-12,760,2,No,1,3.096431731
TA-16841,S-0013,2012-03-09,20,1,No,1,9.920822599
TA-16842,S-0013,2012-03-09,20,3,No,1,11.99623866
TA-16844,S-0013,2012-03-09,20,1,No,1,9.815104355
TA-16845,S-0013,2012-03-09,20,1,No,1,11.48990391
TA-16846,S-0013,2012-03-09,20,1,No,1,10.14616938
TA-16847,S-0013,2012-03-09,20,1,No,1,10.14616938
TA-16848,S-0013,2012-03-09,20,3,No,1,10.14616938
TA-16849,S-0013,2012-03-09,20,3,No,1,10.14616938
TA-16851,S-0013,2012-04-10,140,4,No,1,9.898566127
TA-16852,S-0013,2012-04-10,140,5,No,1,9.898566127
TA-16853,S-0013,2012-04-10,3800,1,No,1,9.172448713
TA-16854,S-0041,2013-07-31,994,60,No,60,3.296739983
TA-16857,S-0072,2013-05-06,2000,15,Yes,15,2.743110231
TA-16858,S-0104,2012-11-21,192,1,No,1,7.405841211
TA-16859,S-0104,2012-11-21,192,1,No,1,9.453436678
TA-16860,S-0066,2012-06-04,190,2,No,2,47.89871079
TA-16863,S-0041,2013-02-07,1,0,Yes,1,28.19338649
TA-16863,S-0041,2013-02-07,1,0,Yes,6,6.637992911
TA-16863,S-0041,2013-02-07,1,0,Yes,20,2.6568664
TA-16864,S-0041,2013-02-07,1,0,Yes,1,29.41192836
TA-16864,S-0041,2013-02-07,1,0,Yes,6,7.856534779
TA-16864,S-0041,2013-02-07,1,0,Yes,20,3.875408267
TA-16866,S-0026,2014-03-25,52,1,No,1,96.87407844
TA-16868,S-0066,2013-10-29,5,0,Yes,1,313.8023514
TA-16868,S-0066,2013-10-29,5,0,Yes,3,123.2285239
TA-16868,S-0066,2013-10-29,5,0,Yes,5,94.18382733
TA-16871,S-0072,2012-02-27,10,1,Yes,1,8.084663621
TA-16872,S-0013,2012-10-01,227,1,No,1,3.124252322
TA-16878,S-0026,2012-09-20,1202,1,No,1,9.720514347
TA-16879,S-0026,2012-09-20,1202,1,No,1,9.433962264
TA-16886,S-0066,2013-05-08,6,0,Yes,2,215.044819
TA-16886,S-0066,2013-05-08,6,0,Yes,6,119.4866545
TA-16888,S-0041,2013-03-20,109,10,No,10,5.536297525
TA-16890,S-0013,2011-12-21,20,1,Yes,1,15.98014723
TA-16890,S-0013,2015-02-27,800,80,Yes,80,3.605548539
TA-16896,S-0041,2013-03-13,700,40,No,40,4.646038626
TA-16897,S-0013,2012-04-10,20,1,No,1,14.50287387
TA-16905,S-0041,2012-12-21,60,0,Yes,5,7.600585345
TA-16905,S-0041,2012-12-21,60,0,Yes,20,4.904770118
TA-16913,S-0041,2012-12-21,80,0,Yes,5,7.814803893
TA-16915,S-0041,2012-12-21,50,0,Yes,5,7.355764148
TA-16915,S-0041,2012-12-21,50,0,Yes,20,4.626564213
TA-16916,S-0041,2012-12-21,50,0,Yes,5,6.710326447
TA-16916,S-0041,2012-12-21,50,0,Yes,20,3.878190326
TA-16918,S-0041,2012-12-21,50,0,Yes,5,6.99687853
TA-16918,S-0041,2012-12-21,50,0,Yes,20,4.209255354
TA-16919,S-0104,2012-09-12,47,25,No,25,5.405540749
TA-16921,S-0104,2012-09-12,47,25,No,25,5.324861036
TA-16922,S-0104,2012-09-12,47,25,No,25,4.977103654
TA-16924,S-0104,2012-09-12,47,25,No,25,5.380502217
TA-16927,S-0104,2012-09-12,47,25,No,25,5.533515465
TA-16929,S-0104,2012-09-12,94,25,No,25,6.103837572
TA-16931,S-0104,2012-09-12,94,25,No,25,5.324861036
TA-16932,S-0104,2012-09-12,94,25,No,25,4.963193359
TA-16933,S-0104,2012-09-12,94,25,No,25,6.512800254
TA-16935,S-0104,2012-09-12,25,25,No,25,5.40275869
TA-16938,S-0104,2012-09-12,25,25,No,25,6.674159679
TA-16941,S-0104,2012-09-12,25,25,No,25,6.87724999
TA-16942,S-0104,2012-09-12,25,25,No,25,6.190081403
TA-16943,S-0104,2012-09-12,25,25,No,25,5.978644915
TA-16945,S-0104,2012-09-12,114,25,No,25,4.476333024
TA-16946,S-0041,2012-12-21,25,0,Yes,5,7.492085042
TA-16946,S-0041,2012-12-21,25,0,Yes,20,4.779577461
TA-16948,S-0104,2012-09-12,25,25,No,25,5.808939312
TA-16950,S-0104,2012-09-12,25,25,No,25,5.811721371
TA-16951,S-0104,2012-09-12,25,25,No,25,6.918980876
TA-16953,S-0104,2012-09-12,25,25,No,25,6.52392849
TA-16956,S-0104,2012-09-12,25,25,No,25,6.52392849
TA-16957,S-0104,2012-09-12,25,25,No,25,5.867362552
TA-16958,S-0104,2012-09-12,25,25,No,25,6.777095864
TA-16960,S-0041,2012-12-21,20,0,Yes,5,11.11989005
TA-16960,S-0041,2012-12-21,20,0,Yes,20,8.966576342
TA-16962,S-0104,2012-09-12,10,10,No,10,4.843564819
TA-16963,S-0104,2012-09-12,10,10,No,10,5.575246351
TA-16964,S-0104,2012-09-12,10,10,No,10,4.671077158
TA-16968,S-0104,2012-09-12,20,20,No,20,5.591938706
TA-16970,S-0104,2012-09-12,20,20,No,20,5.611413119
TA-16971,S-0104,2012-09-12,10,10,No,10,5.013270422
TA-16973,S-0104,2012-09-12,20,20,No,20,5.171847788
TA-16975,S-0104,2012-09-12,20,20,No,20,5.611413119
TA-16976,S-0104,2012-09-12,20,20,No,20,5.302604564
TA-16977,S-0041,2012-12-21,10,0,Yes,5,6.924544994
TA-16979,S-0026,2012-08-01,94,1,No,1,57.31876276
TA-16981,S-0105,2012-07-09,94,5,No,1,25.16650623
TA-16984,S-0041,2012-12-21,114,0,Yes,5,6.841083223
TA-16984,S-0041,2012-12-21,114,0,Yes,20,6.471069368
TA-16986,S-0041,2012-12-21,80,0,Yes,5,5.227488969
TA-16988,S-0026,2012-08-23,114,1,No,1,24.59618413
TA-16990,S-0104,2012-09-12,20,15,No,15,6.7882241
TA-16991,S-0104,2012-09-12,20,15,No,15,5.082821898
TA-16994,S-0041,2012-12-21,80,0,Yes,5,6.331966415
TA-17000,S-0041,2012-12-21,57,0,Yes,5,7.127635305
TA-17000,S-0041,2012-12-21,57,0,Yes,20,4.362268602
TA-17001,S-0104,2012-09-12,57,20,No,20,5.530733406
TA-17004,S-0104,2012-09-12,57,20,No,20,5.516823111
TA-17005,S-0104,2012-09-12,57,20,No,20,5.508476934
TA-17006,S-0104,2012-09-12,57,20,No,20,4.495807437
TA-17012,S-0104,2012-09-12,47,25,No,25,6.551749081
TA-17013,S-0041,2012-12-21,50,0,Yes,5,7.403059152
TA-17013,S-0041,2012-12-21,50,0,Yes,20,4.679423335
TA-17015,S-0104,2012-09-12,114,25,No,25,4.668295099
TA-17017,S-0041,2012-12-21,57,0,Yes,5,7.878791251
TA-17017,S-0041,2012-12-21,57,0,Yes,20,5.227488969
TA-17020,S-0104,2012-09-12,57,20,No,20,6.14000434
TA-17023,S-0104,2012-09-12,57,20,No,20,5.711567245
TA-17024,S-0104,2012-09-12,57,20,No,20,5.369373981
TA-17026,S-0104,2012-09-12,57,20,No,20,6.668595561
TA-17027,S-0104,2012-09-12,57,20,No,20,7.91217596
TA-17028,S-0104,2012-09-12,57,20,No,20,5.767208426
TA-17037,S-0041,2013-02-15,1,0,Yes,1,32.09105123
TA-17037,S-0041,2013-02-15,1,0,Yes,6,8.38234394
TA-17037,S-0041,2013-02-15,1,0,Yes,20,4.003382984
TA-17042,S-0013,2012-06-01,368,1,No,1,3.138162617
TA-17043,S-0041,2013-02-15,1,0,Yes,1,35.99428009
TA-17043,S-0041,2013-02-15,1,0,Yes,6,7.650662408
TA-17043,S-0041,2013-02-15,1,0,Yes,20,2.417609321
TA-17046,S-0013,2012-08-08,46,1,No,1,9.41726991
TA-17049,S-0026,2012-09-04,41,1,No,1,17.33779205
TA-17050,S-0026,2012-09-04,41,1,No,1,17.86360121
TA-17051,S-0026,2012-09-04,76,1,No,1,20.89326352
TA-17053,S-0013,2012-08-30,41,1,No,1,10.34647764
TA-17054,S-0026,2012-10-17,192,1,No,1,18.56189803
TA-17055,S-0041,2013-02-15,1,0,Yes,1,37.54388698
TA-17055,S-0041,2013-02-15,1,0,Yes,6,10.3826444
TA-17055,S-0041,2013-02-15,1,0,Yes,20,5.369373981
TA-17056,S-0064,2012-07-16,5,1,No,1,136.4572147
TA-17057,S-0041,2013-02-07,1,0,Yes,1,33.08146425
TA-17057,S-0041,2013-02-07,1,0,Yes,6,9.369974906
TA-17057,S-0041,2013-02-07,1,0,Yes,20,4.993796008
TA-17061,S-0066,2012-04-13,70,7,No,7,9.509077859
TA-17062,S-0026,2012-10-25,195,1,No,1,159.5371767
TA-17063,S-0026,2013-08-08,3,1,No,1,197.9768867
TA-17066,S-0058,2014-03-11,1,0,Yes,30,8.307228346
TA-17071,S-0066,2012-02-02,200,3,No,3,27.63975674
TA-17078,S-0026,2012-01-04,8,1,No,1,67.29522654
TA-17079,S-0092,2012-01-13,8,1,No,1,21.85863802
TA-17082,S-0072,2013-06-04,20,1,Yes,1,13.78232057
TA-17084,S-0072,2013-06-10,20,1,Yes,1,13.23147288
TA-17084,S-0072,2013-06-10,20,6,Yes,1,12.81416402
TA-17106,S-0041,2012-12-21,60,0,Yes,5,9.141846063
TA-17106,S-0041,2012-12-21,60,0,Yes,20,6.685287915
TA-17107,S-0026,2014-05-28,150,1,Yes,1,62.22631494
TA-17107,S-0026,2012-10-31,5,1,Yes,1,109.4934983
TA-17109,S-0058,2012-06-18,19,0,Yes,17,5.177411906
TA-17109,S-0058,2012-06-18,19,0,Yes,125,1.719312498
TA-17109,S-0058,2012-06-18,19,0,Yes,200,1.566299249
TA-17110,S-0058,2012-06-19,20,0,Yes,17,5.188540142
TA-17110,S-0058,2012-06-19,20,0,Yes,125,1.730440734
TA-17110,S-0058,2012-06-19,20,0,Yes,200,1.577427486
TA-17118,S-0009,2014-02-07,1,1,No,1,73.30725617
TA-17119,S-0064,2012-04-16,120,1,No,1,66.27142881
TA-17126,S-0013,2012-03-09,1700,1,No,1,3.566599712
TA-17128,S-0013,2012-03-02,1000,1,No,1,3.316214397
TA-17136,S-0058,2014-06-24,1,0,Yes,7,23.64471993
TA-17136,S-0058,2014-06-24,1,0,Yes,85,8.451895417
TA-17136,S-0058,2014-06-24,1,0,Yes,200,7.642316231
TA-17137,S-0058,2014-06-24,1,0,Yes,7,22.49016542
TA-17137,S-0058,2014-06-24,1,0,Yes,85,8.585434252
TA-17137,S-0058,2014-06-24,1,0,Yes,200,7.706303589
TA-17141,S-0058,2013-02-12,257,50,Yes,1,11.75419952
TA-17141,S-0058,2012-10-18,257,50,Yes,1,11.75419952
TA-17144,S-0058,2012-03-08,376,50,Yes,1,6.87724999
TA-17144,S-0058,2012-03-09,25,50,Yes,1,6.87724999
TA-17145,S-0058,2012-03-08,182,50,Yes,1,11.06703093
TA-17145,S-0058,2012-03-08,25,50,Yes,1,11.06703093
TA-17149,S-0026,2013-11-27,2175,1,No,1,6.626864675
TA-17151,S-0066,2013-03-22,6,2,No,2,68.7724999
TA-17152,S-0066,2013-03-25,2,2,No,2,63.12492002
TA-17153,S-0072,2013-12-20,370,1,Yes,1,2.915597892
TA-17160,S-0092,2012-01-13,365,12,No,1,11.89135503
TA-17173,S-0013,2013-10-15,2009,200,No,200,11.07815917
TA-17174,S-0013,2013-10-15,2009,200,No,200,2.95176466
TA-17176,S-0026,2013-05-23,200,1,No,1,8.404600413
TA-17180,S-0026,2013-03-20,450,1,No,1,6.162260812
TA-17183,S-0013,2013-09-24,2095,210,No,210,3.741869432
TA-17185,S-0041,2012-08-23,142,40,No,40,8.220984515
TA-17186,S-0041,2012-08-23,142,40,No,40,7.720213885
TA-17187,S-0041,2012-08-23,142,40,No,40,8.165343334
TA-17188,S-0013,2012-03-12,1700,1,No,1,8.485280126
TA-17193,S-0041,2013-03-27,58,10,No,10,7.581110932
TA-17194,S-0041,2012-01-19,200,0,Yes,10,15.71863368
TA-17194,S-0041,2012-11-20,8,0,Yes,10,15.71863368
TA-17194,S-0041,2012-01-19,200,0,Yes,20,13.21478052
TA-17194,S-0041,2012-11-20,8,0,Yes,20,13.21478052
TA-17196,S-0059,2012-05-01,50,10,No,10,2.754238467
TA-17197,S-0013,2012-03-12,1700,1,No,1,8.616036901
TA-17199,S-0058,2013-07-29,1,25,Yes,1,9.397795496
